ImagUrl,skuId,title,url,price,rating,review,MaxAddToCart,SearchText,SearchDate,pageRank,Advert,page,rank
https://cdn1.ozone.ru/s3/multimedia-d/6569512849.jpg,876820860,"Шуманит средство для прочистки труб от засоров, волосогон, 6 саше по 70 г",https://www.ozon.ru/product/shumanit-sredstvo-dlya-prochistki-trub-ot-zasorov-volosogon-6-sashe-po-70-g-876820860/?advert=ZHDoA4oY9tfugboA37OK6Vcwst7dCjiFVIuuX4WluWWdV_aDi67eqEEjmrdMSxi4dJwGKxt60_OXlO3k36HMXJVegwuvnjBZc_CCPS2o2u8LIay-4nCFokR5SYzi8Ged6YEpiqo6tLLiPkZcgatnXHoIWfnW2YfTq4H49_RxxvmqmpzgXn_wbUSwBSuUKWHcbZPRbHUH7IKMetefWfB8EOiGJZ8qrB3PcrgsRC6yCTBcJQjcsigO-WNG4bZGm0Gfk9LIpnddKHDZrnKVrjKTDNGJYu3WI_c-QhWrLZcO1MY_d_6VPOY72a-8V6UO29O954O1N_gc9mPmx1vaOOURVbDsDy0&avtc=1&avte=2&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,621 ,4.9  ,2 636 ,453,шик волосогон от засоров,2024-01-12,Pg1_1,True,1,1
https://cdn1.ozone.ru/s3/multimedia-5/6244304753.jpg,478577090,"Bagi Шуманит средство для прочистки труб от засоров, средство от засоров труб волосогон 12 саше по 70г.",https://www.ozon.ru/product/bagi-shumanit-sredstvo-dlya-prochistki-trub-ot-zasorov-sredstvo-ot-zasorov-trub-volosogon-12-sashe-478577090/?advert=64kXgiV4UXhLdpeprlIXqEMoRDFKeskEAJKpuVGWfTzD4ucZ5R18E4V8xtLOTX-FH792VEyWkt8qh99UaVcQGrCpN3BkOLOfw5VmrHEmBW1HaVJtQuGR4MwlSQwC-nqaeymG9HVjM3hydeKJTiQfm63BYqYCiQ_9cag9rjvlviSaHmFaguCXz7njBjNpzcS6RCvNGSlCyyLrxMsG9P93-mPNG3MHjkm7g_7VxLLeEbBnmrLKX02PvIlj0CZXk_ipOmpOSW4K3J8-qJ8o7BmaWh2rwDv5BLn2howaKbxyZatjk_u5_24cAkTs1G7-ORuRLjBY54nb5JOHhOpXGKHHLO_pjxoMZw&avtc=1&avte=2&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,1 296 ,4.9  ,2 643,33,шик волосогон от засоров,2024-01-12,Pg1_2,True,1,2
https://cdn1.ozone.ru/s3/multimedia-i/6743249982.jpg,201502709,"Средство от засоров для прочистки труб, антизасор от волос, Expel Волосогон, на 6 засоров",https://www.ozon.ru/product/sredstvo-ot-zasorov-dlya-prochistki-trub-antizasor-ot-volos-expel-volosogon-na-6-zasorov-201502709/?advert=EzkS1H6ti0oYhPOaXgNTl7OzqA3lAmaNGRQ7lolnrpt0D3Fn9KtWLkHiK1Z68jCKywjaWzRa0m9nB2HoQtC_psGFX4jCNEjmZaI6ztTWRRUOyUA2Ii8y2gC3l-F4eIe9XBMLpQ9mdgA3HPSG8KSV3qoD3F909-DNRGqSNOcIgMrli5JROEiC5GbNXxFbcROFEpygCga_TR6u4qJfKoQrLmVNP2KEMpz_D8nYs5wC6lccfuQ7vVyslkSOEOd5oopP0IEZP3cvTFg5MS3iVWxZhg0aEIKVXpGUUFT1yJKnIsynKZhmvTpBlNGDQG7bbk-buE_3AaarIDiY__rBmUL0dFVGoA&avtc=1&avte=4&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,353 ,4.8  ,6 100 ,700,шик волосогон от засоров,2024-01-12,Pg1_3,True,1,3
https://cdn1.ozone.ru/s3/multimedia-e/6690638498.jpg,645536285,Набор средств от засоров труб EXPEL: саше Волосогон 1 шт х 50 г; саше Жирогон 1 шт х 50 г,https://www.ozon.ru/product/nabor-sredstv-ot-zasorov-trub-expel-sashe-volosogon-1-sht-h-50-g-sashe-zhirogon-1-sht-h-50-g-645536285/?advert=NJa7N3_uI28NvJyMk7cJdA32HR0Wq2xtVKC7UdzuSQXX83CzbDajXoGbfWyGone-Av_HSbWOQYzN3xuI_23uQxvYaEIt8yRF0KufomRY8b5su3OTVShWxiFZlfgz6HKiW5x9DzRfA_ZrZMbzBbHXN_tx6m9FCBC8lZHyYN6fOR_E7cwiHPGhgSq8bDahY4qj1jQHn7eXau1jgoa-xd_ILLBzFYMul9Q0WhtSCWYYGgz-QgXr-TGCd_01wOg0slGMih4_QfSRcOYWCYwmpH7Sk5L0sLzvuiHpiNK1KPCeUVMkUoTzxQD-eABOI6oC2PTJ5ZYy9mEzeiTrGe9v-z5gCtUO2dwi&avtc=1&avte=4&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,216 ,4.8  ,4 671,700,шик волосогон от засоров,2024-01-12,Pg1_4,True,1,4
https://cdn1.ozone.ru/s3/multimedia-3/6488564103.jpg,201181734,"Средство от засоров для прочистки труб EXPEL, Гель антизасор от волос, ВОЛОСОГОН 500 мл",https://www.ozon.ru/product/sredstvo-ot-zasorov-dlya-prochistki-trub-expel-gel-antizasor-ot-volos-volosogon-500-ml-201181734/?asb=CqEqwGW%252BJMN7s7QTU7aXgAfIgCKbrugeWN3GzdgURsca%252B%252Fvp5M6Twv%252FYGVidZpTX&asb2=qjgQF2V1bPNju3Ulv9S5bJv_6Q0J8gkkiHrRxRpxyDxzcbqRWmtm99bxr_gXNzUB0EIcGaH2XmGINPt35YDZHVgu6bseKzNH_lZp07CwqUsyXpbfSjoSnI2Azb03TZXkKwqb2GPDuIDvO5Y0Ss103hFxA7swNoRvTGFiX0riAUQ&avtc=1&avte=2&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,318 ,4.8  ,4 853,700,шик волосогон от засоров,2024-01-12,Pg1_5,False,1,5
https://cdn1.ozone.ru/s3/multimedia-9/6690644541.jpg,355698403,"Средство от засоров для прочистки труб антизасор от волос, Волосогон и Жирогон EXPEL на 10 засоров, 10 саше",https://www.ozon.ru/product/sredstvo-ot-zasorov-dlya-prochistki-trub-antizasor-ot-volos-volosogon-i-zhirogon-expel-na-10-zasorov-355698403/?asb=FXXfLShDHqNXXX0XsyjzBwztbNxXlGAapNwIR8qQbnc%253D&asb2=iHMPtrtThSVCJl0aAgj3IRiNhY2ibzGNZgOEHA6mqemkPzgvxA88eWdcfXRsanGI&avtc=1&avte=4&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,448 ,4.8  ,4 662,700,шик волосогон от засоров,2024-01-12,Pg1_6,False,1,6
https://cdn1.ozone.ru/s3/multimedia-1/6741183457.jpg,1087718108,"Средство от засоров мощное гранулированное средство для удаления засора в трубах, волосогон + жирогон 3 шт.",https://www.ozon.ru/product/sredstvo-ot-zasorov-moshchnoe-granulirovannoe-sredstvo-dlya-udaleniya-zasora-v-trubah-1087718108/?asb=%252FpkXKXMXT%252B4NRb7jfMZVGMOQnphN5qrKpg8djWw3p8Eq2hNhoW%252F4x1U%252F%252B4fslTAu&asb2=NZiSEs8ZfitA_dyMqzHLH63bXlNV1Dh24GpiJUixlYLFr4jmaQvs0ZXTfWBCHEJrkcNx_UV37HfI3LTyF8PB63xEn7hMUq63W09xPkC_kEvSy0Z_zXqrjU9tWLYpiGFd7WBN0AjDKfKp3ztp0aJi-7Ix4ZI3npuWzVGmqwpvXsg&avtc=1&avte=2&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,195 ,4.8  ,1 106 ,700,шик волосогон от засоров,2024-01-12,Pg1_7,False,1,7
https://cdn1.ozone.ru/s3/multimedia-f/6743254443.jpg,727009105,"Средство для прочистки труб от засоров, антизасор от волос, Expel Волосогон, 50 г х 10 саше",https://www.ozon.ru/product/sredstvo-dlya-prochistki-trub-ot-zasorov-antizasor-ot-volos-expel-volosogon-50-g-h-10-sashe-727009105/?asb=8amO80%252FrSAfO5UEcRbt4AY4CitlmHhn40xSpa%252BMpQlg%253D&asb2=vTxvGZvlU8TWuzaPN-7KoVw9226NN2IVmIWJvkNh2oquCa2O_QzCb0Luzji4x9uD&avtc=1&avte=2&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,497 ,4.8  ,6 059 ,700,шик волосогон от засоров,2024-01-12,Pg1_8,False,1,8
https://cdn1.ozone.ru/s3/multimedia-o/6015190116.jpg,175424686,Bagi Шуманит средство для прочистки труб от засоров 3 саше по 70г.,https://www.ozon.ru/product/bagi-shumanit-sredstvo-dlya-prochistki-trub-ot-zasorov-3-sashe-po-70g-175424686/?advert=qU3YCCScWO8zILMs3gKTeakrrj9alrA7DVu1aMrNER7buapn6phqvkejbDICqymnXgL4FrPVKfUhX54wO_6U_6kGVS6gHixrExj8q3Td-EfkTwZL4USdgLWscwaIhaWC0lB3xmcMibQrKlCUlx4Laxrh8v9i08tKcvQmjBxLQWsjc8zeQeWXeajmc2tdwx-5e5xoj9F3-I2y-clqZtZYbHH896vNuqVFxTwVBmebiiwHKT6LQXfyBB5INavF0mxZDLflwCnfLUWo-ZggLnf7MUMEvMrUDZIEoi85PZQCrA8rNcR7StYYcTsqGhFfTmpGRCxsvLJoaJVEVU1g01gK8gUGJPE&avtc=1&avte=4&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,394 ,4.9  ,2 627 ,700,шик волосогон от засоров,2024-01-12,Pg1_9,True,1,9
https://cdn1.ozone.ru/s3/multimedia-o/6615181752.jpg,507645452,"Средство от засоров для прочистки труб Expel, Гель антизасор от волос, ВОЛОСОГОН 500 мл х 2 шт",https://www.ozon.ru/product/sredstvo-ot-zasorov-dlya-prochistki-trub-expel-gel-antizasor-ot-volos-volosogon-500-ml-h-2-sht-507645452/?asb=8FDdfHBfpAfF%252BHBUJ2%252FeLzQbjoZXmFJMuatOdBxRldBAgNiT5I6P%252BmCD%252Fl%252FpkeDk&asb2=qIXp1reNpoFIYJB1fBVZbPThaenT9qleM2s7iWuIeOee68mRkkQj4Y5n4a9nOP9udte5RFUgdRTMfesBjhSUOR0K6rtz7PTrZu-NCUwNlmX_MUXeKA6-M3B4uhXd_-5eYQi0OrbS9_RaRdTS0eLI5RYlkg5h0d5-cPigsP9alkE&avtc=1&avte=2&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,483 ,4.8  ,4 853,700,шик волосогон от засоров,2024-01-12,Pg1_10,False,1,10
https://cdn1.ozone.ru/s3/multimedia-n/6545025659.jpg,738050389,"Средство от засоров для прочистки труб EXPEL, Гель антизасор от волос, ВОЛОСОГОН 1000 мл 2 шт.",https://www.ozon.ru/product/sredstvo-ot-zasorov-dlya-prochistki-trub-expel-gel-antizasor-ot-volos-volosogon-1000-ml-2-sht-738050389/?asb=XC%252F7wxFQxbT%252FoCAp6usArmVsTlGPeNwrnOFW0dKkHRCW7ZY4wfqyzDpC2s1r8wrY&asb2=qjZ78qqsMqW7R4FXbDPYIl0M6bFaHeoyqAPegX-nWFsaTE0aKQkHV97HTe3LW4XoYbMXKAAROJbtShQNwbltLhFRnb6R7YLpT8gxuE2wGQygfYfOJHqJ-gJo3XnZ_PXqA4x6hzUrVI_BuYp0NG46v7Ik7ytcfuMDCBJSICXE4WA&avtc=1&avte=2&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,661 ,4.8  ,4 863,698,шик волосогон от засоров,2024-01-12,Pg1_11,False,1,11
https://cdn1.ozone.ru/s3/multimedia-c/6828781260.jpg,636489346,Средство для прочистки труб от засоров Розовый Крот 5 л,https://www.ozon.ru/product/sredstvo-dlya-prochistki-trub-ot-zasorov-rozovyy-krot-5-l-636489346/?advert=bX4jMdipOiDvS1Ni6N3F0lRpeZc8eQMoydsEgF49Mcd7IR-rcHLr4RSSJs4ffeOHKndX8fEg5yWgGtTcI5AJi_8INA-A9izvIOjChk-AA9fXiJdnqLrIfYd2TS__u_mlQ1FvzLLxZA6nGhGuLvEWj4c2zVYdt5SBkys_MfG-NjyqaXeVkqfJ30xS7moR__xNUb_D8C2L0w1amUPTa9UWltT1NDqfh10iBPrYC_fklhMXAhUAYYJTZEq-y757jk_ilci498EEiQYfX30ZeP0iZyTjZeIHqDi3qCB5SV9mbqyNgin9g8IzA3kXHnNzONDnzT6cckBP6C_mADWN-T8V1gwJIELYc8U&avtc=1&avte=4&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,607 ,4.7  ,2 263,518,шик волосогон от засоров,2024-01-12,Pg1_12,True,1,12
https://cdn1.ozone.ru/s3/multimedia-o/6690633288.jpg,732628857,"Средство для прочистки труб от засоров, антизасор от жира и пищевых остатков, Expel Жирогон, 50 г х 10 саше",https://www.ozon.ru/product/sredstvo-dlya-prochistki-trub-ot-zasorov-antizasor-ot-zhira-i-pishchevyh-ostatkov-expel-zhirogon-50-732628857/?asb=mmRnrdV5Y0Nn7Dzc3opJ1J5z%252BNtugesyoZJBSlDw86M%253D&asb2=pUotVv-AebfWAN26NH5fkTpSXEcCVsK6tKQFGSbTeaBwa20yXtrgwvSkxdfNumcz&avtc=1&avte=2&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,407 ,4.8  ,2 367 ,700,шик волосогон от засоров,2024-01-12,Pg1_13,False,1,13
https://cdn1.ozone.ru/s3/multimedia-8/6690645836.jpg,201181696,"Средство от засоров для прочистки труб, антизасор от жира и пищевых остатков, Expel Жирогон, на 6 засоров",https://www.ozon.ru/product/sredstvo-ot-zasorov-dlya-prochistki-trub-antizasor-ot-zhira-i-pishchevyh-ostatkov-expel-zhirogon-na-201181696/?asb=zssM3XRXaSqWgo%252BEy%252FWb9soqZdIs6nVg7Ix9iAXDM%252FQ%253D&asb2=qOKe00JKGfnVcHXCSRBRsxSK3dh6K-6J3fWQDZFj2FasdQf3zifqF5AwjBVAPfqt&avtc=1&avte=2&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,344 ,4.8  ,2 367 ,700,шик волосогон от засоров,2024-01-12,Pg1_14,False,1,14
https://cdn1.ozone.ru/s3/multimedia-p/6569410189.jpg,876812986,"Набор Bagi Classic: Потхан от засоров, средство для прочистки труб в гранулах, 600 г - 3 шт",https://www.ozon.ru/product/nabor-bagi-classic-pothan-ot-zasorov-sredstvo-dlya-prochistki-trub-v-granulah-600-g-3-sht-876812986/?advert=c9onc6oqin8S5GSm19Lap3N5ngLufSZCcKxuY2M0EKz-Iev-Ky14Xef7S9hQJ5ynsUDqABcSNbtYYO_NS31Xjl3-uorofPKjv3-6IhUMnl_IMlXZpedEMQbwPT5QcNpPGAT7nPpSOy39Bub8RnfvjgX1IoLH-M6rg_k-tsBUtHfX_eKtb0NAZGFeX7J_tOHjcxzXO-gyHlwPf6PZ7wSmnQCszOaERi0rvBpfBaJwliDee3z7bvmKmjiiTJF3_d7rlrKZ5UZvcrlTVtSZMcHP1MNGQ7i7YsixG3hlQRGKZnPV9v1PFMUUiHGih8uh_l_jql4gTLXwI4H9lBs7yDL19WHeN3R4fX4&avtc=1&avte=2&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,1 448 ,4.8  ,733,3,шик волосогон от засоров,2024-01-12,Pg1_15,True,1,15
https://cdn1.ozone.ru/s3/multimedia-q/6753221162.jpg,729679916,Волосогон от засоров ершик. Щетка для чистки засора в ванных и раковинах,https://www.ozon.ru/product/volosogon-ot-zasorov-ershik-shchetka-dlya-chistki-zasora-v-vannyh-i-rakovinah-729679916/?asb=GX9Jl174uh5hLVQW7dxVU3uUuR%252F5l9v4%252FpOIK6nFJQLOUFprTEMzx6QuOmeL4OxV&asb2=QhRIpt1cOB2fupKrmJmWW1Sv9Ygz8PSvsXrD9-Z3Oqictign96rk0EaR2nYoVPAkKYL3CQxkRO0cg9RxdBt0z4Azoaz8V1d3epyVKM0_RhVRkYcB5j_teDS0BDKOVZ_PL2iWlip2GtC44Z1VR6XbBf5nn-gQ9RQcCR7x6i4akuk&avtc=1&avte=2&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,166 ,4.7  ,2 932,700,шик волосогон от засоров,2024-01-12,Pg1_16,False,1,16
https://cdn1.ozone.ru/s3/multimedia-f/6703013895.jpg,1074219132,"Набор средств для прочистки труб от засоров, антизасор от жира, от волос, Expel Жирогон + Волосогон, гранулы 600 г 2 шт.",https://www.ozon.ru/product/nabor-sredstv-dlya-prochistki-trub-ot-zasorov-antizasor-ot-zhira-ot-volos-expel-zhirogon-1074219132/?asb=QWXuL1scy%252FZDfaFQR%252FHA2kHXAwxtf3CwGcT3HysEXCE%253D&asb2=-RFY8yneRTddDMJg0xbr2WRhS5BkA7bw14kSgDYTH1x0D5IN6MlnbEiw7cy4RMhV&avtc=1&avte=2&avts=1705064454&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,625 ,4.8  ,445 ,447,шик волосогон от засоров,2024-01-12,Pg1_17,False,1,17
